date, pm25, pm10, o3, no2, so2, co
2019/11/30, 35, 25, 12, 23, , 
2019/12/1, 64, 19, 9, 16, , 
2019/12/2, 60, 26, 7, 28, , 
2019/12/3, 69, 34, 1, 29, 1, 
2019/12/4, 86, 38, 3, 31, 1, 
2019/12/5, 91, 41, 4, 22, 1, 
2019/12/6, 104, 16, 14, 16, , 
2019/12/7, 54, 14, 16, 13, , 
2019/12/8, 31, 11, 24, 6, , 
2019/12/9, 28, 13, 22, 8, , 
2019/12/10, 28, 20, 22, 17, , 
2019/12/11, 37, 13, 17, 17, , 
2019/12/12, 32, 14, 22, 15, , 
2019/12/13, 26, 8, 18, 13, , 
2019/12/14, 21, 10, 22, 6, , 
2019/12/15, 26, 14, 24, 8, , 
2019/12/16, 31, 17, 19, 28, , 
2019/12/17, 48, 21, 17, 16, , 
2019/12/18, 44, 19, 14, 17, , 
2019/12/19, 40, 21, 20, 13, , 
2019/12/20, 39, 11, 22, 10, , 
2019/12/21, 24, 10, 21, 9, , 
2019/12/22, 19, 8, 20, 9, , 
2019/12/23, 29, 14, 16, 14, , 
2019/12/24, 35, 17, 24, 9, , 
2019/12/25, 38, 11, 20, 10, , 
2019/12/26, 35, 17, 13, 19, 1, 
2019/12/27, 49, 12, 8, 12, , 
2019/12/28, 46, 16, 8, 17, , 
2019/12/29, 55, 25, 1, 24, 1, 
2019/12/30, 73, , , , , 
2019/7/2, 37, 22, 35, 12, 1, 
2019/7/3, 46, 27, 34, 8, 1, 
2019/7/4, 36, 20, 41, 10, , 
2019/7/5, 36, 29, 46, 16, 1, 
2019/7/6, 53, 19, 49, 13, , 
2019/7/7, 45, 10, 31, 6, , 
2019/7/8, 35, 11, 34, 10, 1, 
