date, pm25, pm10, o3, no2, so2, co
2022/1/3, 52, 43, 34, 21, 1, 10
2021/7/2, 55, 30, 31, 11, 1, 6
2021/7/3, 57, 34, 45, 11, 2, 6
2021/7/4, 64, 29, 30, 7, , 5
2021/7/5, 61, 25, 15, 5, , 5
2021/7/6, 37, 30, 15, 9, , 5
2021/7/7, 41, 31, 32, 13, 2, 7
2021/7/8, 59, 35, 42, 13, 1, 7
2021/7/9, 68, 30, 41, 13, 3, 7
2021/7/10, 60, 31, 36, 11, 2, 6
2021/7/11, 64, 24, 37, 7, 1, 5
2021/7/12, 51, 27, 32, 13, 2, 7
2021/7/13, 50, 28, 38, 13, 1, 6
2021/7/14, 55, 18, 19, 8, 1, 5
2021/7/15, 35, 19, 11, 5, , 4
2021/7/16, 28, 17, 8, 5, , 4
2021/7/17, 27, 20, 17, 6, , 4
2021/7/18, 32, 18, 23, 5, 1, 4
2021/7/19, 31, 17, 12, 5, , 4
2021/7/20, 25, 24, 9, 6, 1, 5
2021/7/21, 31, 31, 8, 6, , 5
2021/7/22, 46, 22, 8, 5, , 5
2021/7/23, 36, 24, 13, 7, , 5
2021/7/24, 40, 19, 14, 9, , 5
2021/7/25, 35, 24, 29, 7, , 5
2021/7/26, 43, 26, 29, 10, 1, 6
